prior0,prior1,prior2,b0,b1,b2,ols0,ols1,ols2,sq_dev0,sq_dev1,sq_dev2,sq_dev,ce_signal,ce_noise,ce_total
0.166666666667,0.333333333333,0.5,1.01700733696,-5.06493165678,2.06710370109,1.14447061752,-5.07554011401,2.06997986465,0.000289249510611,0.00421612005234,0.00450290670002,0.00900827626298,0.108076210691,0.0235713412807,0.131647551971
0.166666666667,0.5,0.333333333333,1.05269075209,-5.06826474721,2.06900569674,1.14447061752,-5.07554011401,2.06997986465,0.00277631535559,0.00466007571199,0.0047617861819,0.0121981772495,0.0385577918291,0.0235614352138,0.0621192270429
0.333333333333,0.166666666667,0.5,1.08948723918,-5.07270353073,2.06891856722,1.14447061752,-5.07554011401,2.06997986465,0.00800796597612,0.00528580338128,0.00474976890765,0.018043538265,0.0226120744214,0.0235622316717,0.0461743060931
0.333333333333,0.5,0.166666666667,1.17980654113,-5.08182742197,2.0672129113,1.14447061752,-5.07554011401,2.06997986465,0.0323303922344,0.00669572698659,0.00451757544533,0.0435436946664,0.020977751085,0.0235483423334,0.0445260934184
0.5,0.166666666667,0.333333333333,1.1573553755,-5.06968655927,2.06769881934,1.14447061752,-5.07554011401,2.06997986465,0.0247607141999,0.00485621654258,0.00458313014002,0.0342000608825,0.0123334151055,0.023565934107,0.0358993492125
0.5,0.333333333333,0.166666666667,1.22139223839,-5.08414254063,2.06397521165,1.14447061752,-5.07554011401,2.06997986465,0.0490145232187,0.00707996714431,0.00409282770596,0.0601873180689,0.0802136475887,0.0235633615891,0.103777009178
0.333333333333,0.333333333333,0.333333333333,1.12413925144,-5.07708938464,2.07133378422,1.14447061752,-5.07554011401,2.06997986465,0.0154105537491,0.00594277322465,0.0050885087711,0.0264418357449,0.000587605472595,0.0235539905972,0.0241415960698
